Sample File,C:\Users\Marduk\Documents\SMPS_data\r20161122_SMPS.6.7.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3775 Low Flow
Gas Viscosity (kg/(m*s)),1.822e-005
Mean Free Path (m),6.642e-008
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
20,11/22/16,16:08:12,,2456.44,2846.31,1642.63,1579.6,1882.65,2043.99,2316.41,1738.24,2103.79,2828.32,1662.06,1857.5,2045.17,1990.53,1611.32,2155.76,1594.88,1553.17,1796.44,1437.97,1378.51,1585.89,922.946,1320.75,1305.08,1269.85,1096.85,1324.81,1113.66,1045.59,1008.83,908.832,1289.16,1034.59,926.777,824.643,1294.98,1277.68,1227.92,1120.97,963.403,1085.01,944.858,1031.29,1249.18,1103.81,1307.47,1002.44,925.459,897.734,770.664,702.545,398.994,562.117,488.819,415.335,495.841,312.954,362.392,209.698,258.779,234.888,157.862,347.023,242.853,200.779,157.872,123.307,110.757,89.5237,90.9476,91.9162,46.7098,71.2305,24.0083,24.4197,24.8456,0,76.7657,78.1726,0,26.8777,0,8.80359,19.3862,0,0,0,0,0,0,0,0,0,33.9668,0,0,35.6823,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,44.85,64.3293,51.3419,22.4679,1.8904,1253.58,
21,11/22/16,16:10:42,,671.29,785.173,734.255,587.29,1212.98,1371.11,1876.36,1780.92,1854,2088.77,1863.74,2024.49,2749.34,2474.34,1729.97,2014.2,1473.51,1944.99,1586.71,1667.14,1378.01,1643.48,1037.52,1056.56,1012.51,1009.2,912.056,1296.32,1124.3,1002.35,1172.5,1211.42,1178.82,1144.05,892.499,1037.17,1039.21,1188.61,1081.04,949.151,777.648,907.903,995.375,928.696,977.658,997.878,798.337,900.355,896.653,593.205,645.7,678.467,397.205,529.739,436.217,411.79,316.586,258.62,208.225,339.746,318.969,213.737,227.863,130.154,115.81,135.214,116.11,114.701,119.451,67.1428,60.5666,93.9651,5.76945,71.2305,0,24.4197,0,25.1364,51.1771,26.0575,53.0886,53.7553,27.3965,55.8722,0,0,0,29.8987,0,0,0,0,32.6581,0,0,34.5198,0,0,0,0,0,0,0,38.9643,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.5152,66.4337,53.8142,33.3762,1.83077,1095.27,
22,11/22/16,16:13:12,,6769.4,5205.31,4104.78,3553,3208.2,2366.36,2241.42,1873.13,2107.08,1813.73,1735.86,1962.39,2235.4,1947.13,1779.82,1853.59,1941.26,2041.59,1745.66,1918.33,1902.46,1621.07,1539.57,1311.26,1647.22,1993.36,1379.37,1533.24,1193.7,1501.36,1109.33,1251.41,1348.02,1072.03,983.25,1260.15,871.744,857.91,1078.89,764.335,813.637,905.76,964.829,820.741,720.533,784.56,660.279,754.076,636.991,611.966,545.221,559.176,476.295,562.739,546.113,367.526,578.111,152.406,242.053,377.375,390.016,254.3,255.192,182.687,169.39,106.914,37.8562,93.1251,88.6059,111.905,113.685,114.895,107.403,33.2705,0,0,55.9753,43.9152,0,26.0575,26.5443,26.8777,27.3965,0,0,0,0,29.8987,30.5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,39.1176,55.6191,44.469,21.6739,1.85988,1453.59,
23,11/22/16,16:15:42,,2083.9,1921.37,1957.49,1917.74,1518.35,1587.04,1809.35,1790.55,2085.35,2081.64,1841.23,2045.55,1855.89,2434.88,2617.15,2474.22,2183.89,1987.21,1797.39,2150.8,1641.31,1375.49,1614.69,1828.5,1723.08,1314.46,1178.52,1118.48,1174.74,1453.65,1264.33,1413.94,1289.71,1279.71,1224.88,1353.58,1193.74,1129.36,1029.07,853.638,1023.9,1064.17,985.798,1042.25,994.343,1013.33,1121.73,876.513,1022.35,1035.31,903.994,931.975,358.351,456.63,644.094,411.79,422.324,172.413,201.928,283.989,121.977,309.451,138.264,179.272,186.181,320.742,94.5144,145.233,149.745,94.8946,41.6517,95.779,163.484,47.487,120.042,65.8382,32.3958,43.7619,6.62805,53.0014,73.6399,5.15403,0,55.8722,0,0,9.09094,50.5789,0,0,0,0,32.6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,45.7069,64.2602,51.8964,35.8664,1.84986,1315.63,
24,11/22/16,16:18:12,,2521.38,1759.96,1667.97,2229.53,1643.34,2530.9,2590.66,2514.86,2882.79,2740.34,2850.49,2641.82,2689.67,2763.47,2566.91,2458.96,2612.13,2336.89,2580.38,2692.13,2344.44,2191.41,2043.49,2073.53,1779.31,1855.84,2104.15,1664.17,1644.44,1699.35,1852.31,1623.87,1140.82,1393.85,1682.24,1554.32,1276.77,988.354,1110.38,1430.02,1536.77,1241.35,1125.84,1189.72,1249,1217.6,1128.33,1297.63,1014.06,996.558,710.028,656.985,692.064,631.552,508.56,463.139,374.306,546.855,375.767,96.0654,196.111,110.302,103.84,130.154,249.702,172.479,106.55,0,44.303,67.1428,41.6517,49.8209,116.775,80.0247,111.149,0,24.8456,25.1364,25.5886,0,26.5443,26.8777,0,0,0,28.8835,0,0,0,0,18.2673,13.4803,0,0,33.9668,0,35.0913,0,0,0,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,44.7834,60.8695,50.1733,28.9026,1.78749,1588.4,
25,11/22/16,16:20:42,,1478,1679.27,1530.05,1595.1,2562.39,2213.41,3010.07,2506.33,2525.92,3050.77,2817.96,2657.73,3795.93,3626.87,3039.29,2888.31,2610.28,2716.56,2707.75,3108.42,2930.27,2214.06,2537.59,2851.1,2226.97,2195.56,2390.42,2277.11,2315.95,1879.52,1953.36,1649.28,1668.9,1715.49,1760.03,1340.93,1811.99,1566.09,1013.31,1532.39,1321.36,1362.8,1381.03,1297.91,1165.65,1006.15,1319.72,1206.68,1018.16,984.513,661.157,817.058,915.738,576.029,610.351,407.188,317.156,386.308,403.856,466.553,313.676,282.012,283.055,225.55,231.621,227.662,151.173,87.7074,83.2901,50.1328,109.862,204.998,122.544,71.2305,48.0166,0,0,25.1364,25.5886,26.0575,26.5443,0,27.3965,8.80359,19.3862,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9836,36.6058,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.1476,61.6878,51.2507,33.3762,1.76844,1754.69,
26,11/22/16,16:23:12,,3197.98,2481.06,2935.82,3345.92,2034.05,2728.71,2723.03,2553.4,2494.54,2604.59,1854.16,2689.17,2607.48,2161.01,2367.54,1949.23,2101.15,2449.71,2474.34,2435.22,2847.51,2820.75,2373.57,2265.22,2558.69,2287.6,2286.67,2073.14,1875.97,1753.5,1893.05,1512.46,1348.15,1484.58,1560.97,1235.14,1132.91,1458.23,1144.07,1301.63,1517.31,1295.64,1493.48,1314.62,1129.99,1040.79,1298.43,1108.75,975.828,1073.94,1082.9,893.789,839.627,793.22,605.775,545.97,547.031,588.83,664.206,380.054,366.453,330.022,318.064,228.391,334.397,213.828,132.371,172.578,88.6059,0,90.9476,17.3024,122.544,8.79419,63.1327,0,49.6912,0,76.7657,52.115,0,26.8777,0,0,0,28.8835,0,29.8987,30.5443,30.9892,0,64.327,0,0,0,34.5198,0,0,0,0,0,0,0,0,39.3252,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.3451,63.1821,51.0153,24.1442,1.84683,1711.62,
27,11/22/16,16:25:42,,2750.32,1815.3,2399.82,2277.96,2899.27,3321.72,3196.53,3048.67,3621.16,3241.13,3356.42,3362.11,3561.56,3427.87,3214.09,3064.12,3561.3,3621.01,3405.08,3567.2,2520.69,3199.13,2489.93,2501.73,2430.14,2221.82,2378.05,2222.89,2364.34,1810.62,2165.93,1572.23,1745.14,1818.37,1854.48,1412.61,1527.76,1340.23,1510.35,1273.42,1309.79,1475.67,1507,1036.43,984.364,1024.73,1005.25,911.495,878.089,823.375,656.509,622.306,666.964,348.948,498.527,375.667,467.683,403.379,296.074,261.024,275.81,102.855,214.224,119.206,162.541,284.893,151.173,109.634,149.745,117.276,109.862,3.86277,74.6776,90.2844,24.0083,24.4197,74.5368,50.2729,25.5886,52.115,0,26.8777,5.63205,22.1931,0,0,29.4849,0,0,0,0,0,0,0,33.9668,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,42.7547,57.1086,47.8285,28.9026,1.7384,1890.01,
28,11/22/16,16:28:12,,3722.11,3287.88,3608.17,2482.94,3891.85,3512.57,4195.8,3418.94,3796.26,4037.35,3874.06,3961.84,3912.63,3451,3742.56,3301.32,3751.89,3595.53,3130.24,2487.17,2847.01,2839.69,2583.15,1712.06,1972.58,1968.07,1844.2,2091.18,1787.44,1999.17,1917.56,1554.63,1986.26,1913.05,1469.31,1802.69,1758.19,2352.4,1513.48,1788.2,1772.93,1693.84,1732.67,1474.18,1328.63,1389.69,1538.64,1316.48,1207.87,1313.92,1045.66,928.108,976.767,887.957,768.599,541.396,308.973,354.928,455.46,377.375,369.54,234.888,199.398,179.272,122.66,192.445,180.899,149.949,194.599,85.8208,159.098,49.8209,23.3549,71.2305,48.0166,48.8393,0,0,0,0,53.0886,28.8769,80.1517,0,0,0,0,29.8987,0,0,62.895,0,0,0,0,0,0,22.1659,13.6306,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,41.5878,58.7542,48.1878,26.896,1.80468,2107.45,
29,11/22/16,16:30:42,,162504,160129,148861,139246,135851,127173,114198,105963,98370.6,85333.5,74554.9,70254.6,62141.8,57384,52843.7,52758.6,55669.6,70871.1,80604,93725,108338,113874,123236,120920,113482,105665,97019,85286.7,74678.4,61661.7,52616.5,42998.8,35541.9,28267.4,21985.2,18978.3,17275.6,15681.8,14584.7,12808.8,12958.4,11518.4,9364.1,9276.91,7441.73,6895.81,4853.84,4666.51,4440.81,3803.06,2882.55,2847.81,2593.4,2111.88,1830.77,1571.39,1502.43,914.636,1180.24,796.771,880.566,605.472,545.927,475.677,331.931,416.023,329.21,211.014,194.048,247.858,181.835,164.716,84.0486,65.8081,160.824,112.991,212.599,94.1881,51.1771,0,53.0886,26.8777,60.4251,50.1292,28.3065,57.7671,0,5.98063,54.9789,0,31.4475,32.1635,32.6581,33.1684,0,34.5198,0,0,1.65957,34.9176,0,37.9179,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,38.081,42.1514,38.2554,21.6739,1.52308,51762,
30,11/22/16,16:33:12,,2847.15,2404.95,2143.26,2215.95,2071.7,2479.08,2883.48,3662.59,3694.12,4342.43,5187.64,5306.89,4583.54,4560.01,5472.59,5397.18,6133.78,6475.03,7330.4,7388.44,7149.71,7029.37,7737.07,6935.37,7600.77,7964.12,8294.81,7431.16,7213.11,7057.48,7015.79,6497.58,5558.36,5618.05,5106.07,5143.43,4126.56,3832.71,3360.21,2874.21,2772.32,2833.08,2328.31,2271.88,1960.54,1864.72,1926.37,1218.62,1208.89,1176.34,1202.13,1261.72,868.518,1160.67,760.934,929.801,788.96,574.521,520.699,596.601,435.295,427.168,572.637,263.148,264.027,199.362,310.475,180.482,69.8321,5.37093,174.251,139.923,75.8342,47.487,99.3496,69.8858,130.512,43.9152,0,52.115,0,53.7553,27.3965,0,0,0,0,0,30.5443,0,0,0,0,0,0,34.5198,35.0913,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,51.8553,60.7526,53.3464,55.2316,1.62104,3782.72,
31,11/22/16,16:35:42,,2895.48,2533.77,2233.74,2189.17,1927.1,1987.2,1871.41,2608.71,2309.87,2283.72,2050.58,2527.32,2942.84,2330.33,2818.94,3425.53,3347.54,3430.95,3562.06,3081.34,3661.08,3700.77,3790.35,3568.76,3896.85,3459.17,3294.96,3479.8,3928.75,4009.27,3176.84,2335.38,2861.89,2610.88,2818.26,2938.85,2461.16,1794.83,1826.16,1982.46,1881.56,1260.5,1697.08,1624.83,1739.07,1793.92,1945.82,2102.81,1868.64,2028.58,1919.81,1771.15,1619.09,1542.03,1452.17,1579.55,1150.13,843.725,743.081,742.017,792.737,659.738,539.384,327.554,481.323,253.294,249.525,202.759,127.593,218.071,162.8,237.516,116.775,47.487,24.0083,48.8393,74.5368,25.1364,0,104.23,26.5443,0,0,0,28.3065,0,29.4849,29.8987,0,0,31.4475,0,0,33.1684,0,0,0,0,35.9836,36.6058,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,54.6584,70.7746,58.3402,61.5265,1.82025,2346.94,
32,11/22/16,16:38:12,,5313.6,3923.02,3252.3,2413.9,2722.81,2859.89,2609.24,3083.64,2477.83,3048.1,2503.1,2474.92,2746.77,3039.97,2731.43,2872.85,3199.29,3210.04,3479.23,3580.19,3245.57,3341.91,2468.17,3068.24,2517.51,2827.65,2755.81,2883.4,3320.16,3185.84,2703.46,2650.56,2630.37,2350.69,2130.39,2983.61,2112.62,2107.61,2633.22,1803.88,1601.39,1725.85,1432.79,1601.56,1549.42,1306.89,1150.45,1091.96,1285.13,937.152,1030.21,797.847,1003.66,803.074,644.815,474.815,510.176,266.761,543.867,384.224,424.437,343.725,290.167,314.533,84.695,149.68,137.707,202.409,97.2995,85.8208,71.9725,86.2396,122.544,47.487,97.6914,47.1527,6.28414,43.9152,0,0,53.0886,53.7553,54.793,0,28.3065,0,0,0,30.5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,47.6878,60.6646,50.6374,21.6739,1.77647,2160.61,
33,11/22/16,16:40:42,,3237.87,3383.68,3785.89,2887.77,3973.94,3632.25,3380.37,3745.17,3643.29,3971,4882.94,3575.35,4686.8,5290.33,3872.25,4851.45,4255.93,4238.9,3750.89,3720.86,3668.81,3170.61,3683.77,3225.21,3444.42,3000.7,2867.66,2820.16,3217.05,3397.2,2697.18,3114.25,2620.04,2507.08,2953.46,2383.85,2307.59,2022.2,2109.56,2083.74,2084.03,2018.97,1573.21,1658.59,1435.5,1519.11,1636.16,1539.71,1264.61,1325.96,1270.71,1066.61,889.042,733.365,679.605,835.277,642.875,411.026,450.538,461.456,441.826,420.027,199.398,229.891,290.759,143.547,192.934,153.488,144.429,77.8846,159.158,103.542,34.8938,8.79419,64.7908,64.1516,32.3958,68.8984,32.2166,52.115,53.0886,0,27.3965,27.9361,0,0,0,0,0,30.9892,0,32.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,44.8371,59.1534,49.5174,34.5989,1.7556,2541.32,
34,11/22/16,16:43:12,,3037.56,3510.09,3349.21,3223.57,3868.7,3275.72,4319.36,4256.67,4314.89,4642.31,4325.34,4588.73,4667.3,3327.25,3583,3984.16,2470.99,3103.87,2916.61,2606.94,2422.12,2300.62,2638.4,2373.63,2400.49,2114.9,2405.2,2704.5,2326.42,2855.58,2822.18,2698.68,2806.25,2705.14,2233.16,2269.73,2024.24,2445.17,1745.94,1497.32,1901.82,1898.29,1907.98,1507.83,1424.72,1582.63,1336.15,1250.11,1268.63,1027.77,1030.21,1032.29,1036.61,816.054,472.608,510.932,489.689,299.126,577.695,400.339,264.072,331.181,248.046,125.813,381.753,255.962,145.837,106.447,108.819,145.027,90.9476,45.9581,37.3388,57.014,24.0083,65.8382,88.3711,37.4042,32.2166,0,0,0,0,27.9361,28.3065,0,0,0,0,0,0,0,0,0,33.9668,0,35.0913,0,0,0,0,0,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,43.4092,58.9401,48.7364,33.3762,1.78471,2276.41,
35,11/22/16,16:45:42,,3187.8,3255.08,2479.8,3465.74,3981.11,3700.97,3711.16,3448.41,4636.06,4483.52,3351.6,3398.98,3111.18,3317.84,2260.6,2952.41,2754.4,3227.04,2824.32,3297.07,2911.39,2596.36,2203.59,2587.84,2344.56,2320.95,1966.42,1915.61,1677.98,1801.18,1648.06,1632,1649.96,1719.3,1584.12,1334.13,1404.23,1361.3,1383.81,1819.02,1427.91,1263.23,1131.98,936.939,1243.44,999.48,900.784,1253.57,680,865.964,608.594,742.686,553.328,496.704,348.709,268.383,285.506,329.235,185.317,65.0241,234.858,226.282,172.688,161.144,190.564,106.914,129.577,87.7074,22.1515,85.8208,113.624,3.86277,60.6937,74.6023,78.2487,0,24.8456,25.1364,25.5886,0,0,0,27.3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,40.627,54.1232,45.4184,28.9026,1.73545,1893.48,
36,11/22/16,16:48:12,,3317.86,2636.78,3248.27,2151.16,1862.9,1789.82,2166.01,2382.44,2705.49,2846.15,3269.84,3984.86,4254.79,4873.76,4097.02,4372.45,5274.57,4421.84,4134.18,4044.69,3452.43,3310.84,2737.13,2008.53,2266.39,2090.81,1922.83,1645.38,1530.58,1512.27,1625.18,1339.91,1175.91,1097.21,1273.03,1096.68,1036.56,1174.35,1220.57,1107.93,980.827,886.279,771.563,687.149,643.707,692.476,661.649,504.38,662.598,517.653,410.936,615.932,384.318,503.194,298.034,340.623,241.038,354.928,233.339,213.867,112,185.139,228.448,172.091,165.007,152.513,148.311,188.736,119.451,67.1428,113.685,91.9162,0,47.487,0,48.8393,24.8456,50.2729,25.5886,26.9439,52.1857,26.8777,27.3965,0,0,28.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,40.0122,52.7986,44.8163,38.5423,1.68071,1799.49,
37,11/22/16,16:50:42,,1551.33,1155.67,901.531,861.067,1102.78,1100.13,1426.12,1220.94,1644.46,1241.5,1159.85,1157.11,1230.2,1368.18,1431.89,1348.92,1627.86,1211.01,1472.56,1067.91,1188.75,1688.55,1492.01,1371.92,1500.27,1521.43,1852.36,1750.68,1991.78,1784.23,1930.93,1845.57,2393.97,1493.92,1735.04,1623.22,1832.41,1529.88,1909.11,1736.02,1770.52,1577.32,1755.59,1666.89,1140.31,1195.55,1286.42,1164.68,846.112,898.257,727.822,702.545,552.867,654.972,272.836,454.986,376.908,374.935,240.157,359.769,250.127,282.318,234.992,291.298,179.332,266.344,191.503,197.342,105.442,180.715,113.624,95.779,93.4196,142.461,24.0083,24.4197,24.8456,50.2729,0,26.0575,26.5443,26.8777,0,0,0,28.8835,29.4849,0,0,0,0,0,0,0,4.37103,30.0776,0,22.1659,13.6306,0,0,37.9179,0,0,0,0,40.4531,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,61.2024,73.7799,60.882,68.539,1.81489,1257.93,
38,11/22/16,16:53:13,,4111.31,3525.62,3289.7,2304.93,2102.02,2771.92,2692.21,3834.39,2625.16,2582.57,3359.79,3612.13,4552.98,4708.06,4825.46,5162.07,5506.83,6205.16,5546.91,5436.43,5131.08,5261.8,4966.46,4541.83,4362.64,4002.59,3993.86,3629.93,3722.42,3440.97,3187.29,3134.04,2907.99,2775.12,2741.41,2949,2360.38,2062.57,2005.09,1891.63,1723.9,1725.07,1904.26,1718.21,1613.51,1261.62,1471.93,1393.46,1467.48,1105.15,993.926,859.11,1017.87,611.807,717.599,597.32,500.474,458.687,363.471,294.745,350.303,215.475,378.028,291.298,186.181,406.273,180.899,158.555,69.8321,94.8946,132.599,118.758,70.0647,97.6131,165.39,0,24.8456,0,102.354,0,79.633,27.8773,26.3776,55.8722,28.3065,0,0,0,0,0,0,32.1635,0,18.385,15.1392,34.5198,35.0913,0,1.65957,34.9176,37.2502,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.1626,59.4216,50.1927,39.9542,1.71097,2704.59,
39,11/22/16,16:55:43,,1564.65,1079.56,909.578,1072.4,938.596,1499.06,1045.51,1095.42,2427.47,2347.13,2380.71,2828.77,3217.64,3357.94,3876.67,4009.96,4168.36,5088.96,3980.23,4236.65,3976.23,4364.42,4012.02,3394.28,3013.27,2615.98,2626.69,2456.95,2137.01,1937.61,1662.11,1491.22,1571.49,1663.06,1505.45,1352.72,1425.06,1254.27,911.532,1194.6,1031.93,1543.23,1111.38,1346.06,1168.74,1243.96,944.19,1176.62,973.992,917.982,1033.9,708.323,775.674,612.118,681.207,471.28,480.044,406.315,336.46,403.019,609.963,282.592,337.662,295.638,196.123,200.779,201.064,136.628,269.196,113.573,94.7094,103.542,104.959,32.5377,63.1327,122.098,49.6912,0,25.5886,52.115,47.9985,5.15403,82.1895,27.9361,84.9194,28.8835,29.4849,0,30.5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.5564,63.2738,53.0046,39.9542,1.72883,1823.22,
40,11/22/16,16:58:13,,1160.4,1457.27,1161.7,762.957,954.785,1089.85,1097.53,855.069,2121.83,1494.38,1432.33,1823.9,1817.15,1800.55,1678.18,1532.37,1833.24,1337.66,1537.74,1227.3,1285.02,931.493,1043.49,1288.25,1215.82,695.031,670.095,756.788,987.484,893.182,1152.1,1081.99,844.318,625.852,890.672,757.665,749.212,685.222,648.591,693.341,628.589,694.943,771.563,650.509,515.233,697.548,654.864,530.217,477.076,497.813,325.652,477.982,380.933,400.486,344.899,209.971,359.971,278.626,222.121,214.833,233.618,104.014,171.518,56.2996,63.5213,85.5311,129.577,53.2859,79.0771,67.1428,22.7369,91.9162,37.3388,80.7575,0,24.4197,49.6912,50.2729,0,0,26.5443,0.999604,26.3776,55.8722,28.3065,0,0,0,0,0,0,0,0,0,0,34.5198,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,44.112,62.5411,50.8612,28.9026,1.8204,890.296,
41,11/22/16,17:00:43,,2591.63,2461.59,2713.06,2787.51,2958.36,3205.78,3879.72,4256.67,4417.35,4449.77,4179.86,3966,3823.4,3942.35,3623.86,3167.39,3599.82,3331.52,3838.37,3408.03,3579.97,3782.24,3389.27,4002.95,3229.73,3964.1,3204.14,3026.12,2947.4,3106.26,2868.72,2589.45,2914.5,3207.5,2542.37,2534.38,2608.68,3143.64,2412.81,2271.7,2411.62,2229.97,2030.45,1783.2,1766.86,1420.01,1508.32,1294.8,1394.42,902.506,880.171,767.079,792.407,530.05,625.075,451.452,360.541,334.922,448.642,424.793,363.008,488.302,275.358,354.204,165.007,258.01,179.468,215.73,233.586,206.799,136.421,114.895,154.113,160.782,88.7992,112.991,44.9641,175.354,64.4332,26.0575,79.633,107.511,0,0,0,0,29.4849,0,0,0,31.4475,32.1635,32.6581,0,0,34.5198,0,0,0,0,0,0,0,38.9643,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,47.6339,61.7212,51.1984,29.9614,1.76756,2476.41,
42,11/22/16,17:03:13,,4198.12,4072.84,3966.44,3421.75,4409.26,4852.92,4813.63,4760.74,5129.9,4904.99,5562.36,4885.89,6245.5,4992.1,5133.59,4924.26,5167.55,4480.73,4561.87,4450.85,5046.53,4117.27,4328.12,4526.75,5129.85,4747.36,4581.64,4838.8,4899.29,4224.68,3402.79,4550.07,4226.31,3958.89,3832.99,3317.34,3086.49,2786.43,2587.63,2712.86,2697.37,2296.61,2385.58,1988.45,2319.36,2117.06,2126.38,1943.3,1326.39,1426.61,1248.4,1197.23,1055.13,1003.3,741.915,821.439,967.836,575.989,466.938,477.571,534.589,254.3,145.376,260.307,90.2539,267.76,168.477,180.131,206.119,145.027,22.7369,91.9162,116.775,94.974,145.708,71.5724,24.8456,18.6255,32.2166,0,26.5443,0,33.0286,22.1931,28.3065,0,29.4849,59.7975,0,0,0,0,0,18.385,15.1392,0,35.0913,0,35.9836,0,0,0,0,0,0,39.693,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,46.9909,59.23,49.9338,33.3762,1.73307,3253.68,
43,11/22/16,17:05:43,,4052.8,4010.51,4155.81,3877.8,4885.62,4996.03,4260.33,3953.04,3895.5,4471.17,3308.85,3044.07,2939.32,2917.59,1957.49,1994.28,2022.42,1795.9,1356.07,1312.27,1739.23,1468.26,962.652,1016.04,999.507,961.139,1181.82,1069.86,673.684,738.733,743.824,959.64,1069.59,756.834,811.963,761.207,953.073,1102.75,830.769,683.437,544.376,806.781,756.492,636.164,649.268,740.885,578.166,674.302,672.898,505.756,417.496,420.27,279.722,351.728,354.166,269.456,139.42,274.408,241.235,169.128,115.445,172.015,145.376,41.9378,141.367,156.597,51.3222,123.307,144.429,55.5037,45.4738,68.9371,23.3549,47.487,24.0083,24.4197,105.667,37.4042,6.62805,52.115,47.9985,32.0317,0,0,28.3065,10.5356,18.73,29.8987,0,0,0,0,32.6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,30,FALSE,1,None,1.7,0.3,0.3,0.3,10.6283,9735,21.2875,1000,1,,Normal Scan,2.93,12.4094,1000,32.4312,49.3282,39.9414,25.9455,1.77771,1499.31,
